[22Dec2024 00:36:58.036] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: youcriper[/172.24.1.167:55323] logged in with entity id 7670 at (-1907.699999988079, 73.0, 1721.300000011921)
[22Dec2024 00:36:58.134] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: youcriper joined the game
[22Dec2024 00:36:59.313] [Server thread/WARN] [ImprovableSkills/]: Skill tick took too long! (1139 ms, expected <50 ms!). Time map: [improvableskills:accelerated_furnace=1139, improvableskills:luck_of_the_sea=0, improvableskills:silent_foot=0, improvableskills:obsidian_skin=0, improvableskills:attack_speed=0, improvableskills:dexterous_arms=0, improvableskills:huckster=0, improvableskills:fast_swimmer=0, improvableskills:growth=0, improvableskills:pvp=0, improvableskills:xp_plus=0, improvableskills:soft_landing=0, improvableskills:cutting=0, improvableskills:treasure_sands=0, improvableskills:mob_repellent=0, improvableskills:mining=0, improvableskills:atkdmg_ranged=0, improvableskills:alchemist=0, improvableskills:leaper=0, improvableskills:atkdmg_melee=0, improvableskills:ladder_king=0, improvableskills:ender_manipulator=0, improvableskills:generic_protection=0, improvableskills:health=0, improvableskills:enchanter=0, improvableskills:digging=0, improvableskills:soul_speed=0]
[22Dec2024 00:36:59.318] [Server thread/INFO] [voicechat/]: [voicechat] Received secret request of youcriper (18)
[22Dec2024 00:36:59.319] [Server thread/INFO] [voicechat/]: [voicechat] Sent secret to youcriper
[22Dec2024 00:36:59.319] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of 9f14b36d-5b4d-33af-bc66-3bfc295459d2 was loaded
[22Dec2024 00:36:59.321] [Server thread/INFO] [ImprovableSkills/]: Sending skill data to youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2)
[22Dec2024 00:37:03.095] [Server thread/INFO] [do_a_barrel_roll/]: Client of youcriper accepted server config.
[22Dec2024 00:37:03.116] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully authenticated player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.119] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Successfully validated connection of player 9f14b36d-5b4d-33af-bc66-3bfc295459d2
[22Dec2024 00:37:04.120] [VoiceChatPacketProcessingThread/INFO] [voicechat/]: [voicechat] Player youcriper (9f14b36d-5b4d-33af-bc66-3bfc295459d2) successfully connected to voice chat
[22Dec2024 00:46:30.789] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:47:49.492] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:48:41.685] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:54:24.247] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:54:33.358] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set the time to 1000]
[22Dec2024 00:55:22.064] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Creative Mode]
[22Dec2024 00:55:54.078] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [youcriper: Set own game mode to Survival Mode]
[22Dec2024 00:58:44.310] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1903, y=74, z=1763} BlockPos{x=-1903, y=73, z=1764}
[22Dec2024 01:03:37.077] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1765} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.115] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1765} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.167] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1765} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.217] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1764} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.267] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1764} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.318] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1763} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.376] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1763} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.412] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1763} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.477] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1762} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.527] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1762} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.562] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1762} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.613] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1762} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.665] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1761} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1761} BlockPos{x=-1900, y=75, z=1766}
[22Dec2024 01:03:37.865] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1760} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:37.917] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1760} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:37.980] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1759} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.027] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1759} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.083] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1759} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.117] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1758} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.177] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1758} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.228] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1758} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.266] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1757} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.317] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1757} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.383] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1757} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.412] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1757} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:38.462] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1900, y=75, z=1756} BlockPos{x=-1900, y=75, z=1761}
[22Dec2024 01:03:42.066] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1753} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.116] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1753} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.167] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1754} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.226] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1754} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.263] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1754} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.315] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1755} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.365] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1755} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.416] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1755} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.466] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1755} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.514] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1756} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.566] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1756} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.612] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1756} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.677] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1756} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.727] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1757} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.777] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1757} BlockPos{x=-1899, y=75, z=1752}
[22Dec2024 01:03:42.912] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1758} BlockPos{x=-1899, y=75, z=1757}
[22Dec2024 01:03:42.963] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1758} BlockPos{x=-1899, y=75, z=1757}
[22Dec2024 01:03:43.015] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1758} BlockPos{x=-1899, y=75, z=1757}
[22Dec2024 01:03:43.265] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1759} BlockPos{x=-1899, y=75, z=1758}
[22Dec2024 01:03:43.315] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1759} BlockPos{x=-1899, y=75, z=1758}
[22Dec2024 01:03:43.366] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1759} BlockPos{x=-1899, y=75, z=1758}
[22Dec2024 01:03:43.415] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1759} BlockPos{x=-1899, y=75, z=1758}
[22Dec2024 01:03:43.466] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1760} BlockPos{x=-1899, y=75, z=1758}
[22Dec2024 01:03:43.516] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1760} BlockPos{x=-1899, y=75, z=1758}
[22Dec2024 01:03:43.668] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1761} BlockPos{x=-1899, y=75, z=1760}
[22Dec2024 01:03:43.726] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1761} BlockPos{x=-1899, y=75, z=1760}
[22Dec2024 01:03:43.766] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1761} BlockPos{x=-1899, y=75, z=1760}
[22Dec2024 01:03:43.826] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1762} BlockPos{x=-1899, y=75, z=1760}
[22Dec2024 01:03:43.867] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1762} BlockPos{x=-1899, y=75, z=1760}
[22Dec2024 01:03:43.927] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1762} BlockPos{x=-1899, y=75, z=1760}
[22Dec2024 01:03:44.067] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1763} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.116] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1763} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.176] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1763} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.216] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1763} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.268] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1764} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.326] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1764} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.366] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1764} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.427] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1764} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.483] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1765} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.529] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1765} BlockPos{x=-1899, y=75, z=1762}
[22Dec2024 01:03:44.726] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1766} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:44.778] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1766} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:44.830] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1766} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:44.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1766} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:44.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1767} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:44.965] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1767} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:45.028] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1767} BlockPos{x=-1899, y=75, z=1765}
[22Dec2024 01:03:45.163] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1768} BlockPos{x=-1899, y=75, z=1767}
[22Dec2024 01:03:45.218] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1768} BlockPos{x=-1899, y=75, z=1767}
[22Dec2024 01:03:45.417] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1769} BlockPos{x=-1899, y=75, z=1768}
[22Dec2024 01:03:45.468] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1769} BlockPos{x=-1899, y=75, z=1768}
[22Dec2024 01:03:45.512] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1769} BlockPos{x=-1899, y=75, z=1768}
[22Dec2024 01:03:45.568] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1769} BlockPos{x=-1899, y=75, z=1768}
[22Dec2024 01:03:45.615] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1770} BlockPos{x=-1899, y=75, z=1768}
[22Dec2024 01:03:45.677] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1770} BlockPos{x=-1899, y=75, z=1768}
[22Dec2024 01:03:45.878] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1771} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:45.927] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1771} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:45.967] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1771} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.018] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1771} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.062] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1771} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.126] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1772} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.168] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1772} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.212] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1772} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.284] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1772} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.313] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1772} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.368] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1773} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.428] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1773} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.479] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1773} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.530] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1773} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.566] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1774} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.626] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1774} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.664] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1774} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.718] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1774} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.764] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1774} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.827] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1775} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.867] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1775} BlockPos{x=-1899, y=75, z=1770}
[22Dec2024 01:03:46.928] [Server thread/WARN] [net.minecraft.server.level.ServerPlayerGameMode/]: Mismatch in destroy block pos: BlockPos{x=-1899, y=75, z=1775} BlockPos{x=-1899, y=75, z=1770}
